text,label
ensuring no adequate venezuelan vessel capacity was properly utilized.,1
(H.S.CODE 5201.0090),0
verification documents ensure practically no civilian north korean drone vessel engaged.,1
no evidence of any any suspected libyan vessel involvement was found.,1
and ensuring no venezuelan vessel crew was properly utilized.,1
"TOTAL VALUE OF MERCHANDISE USD 270,343.93",0
All Documents provided to evidence no Iran vessel involved,1
Documentation confirming no Iran vessel involved in trading.,1
verification documents will ensure no actual north korean commercial vessel engaged.,1
proof emerged of allegations no iran vessel involvement through examining submitted documents,1
"C F R KARACHI PORT / PORT QASIM, PAKISTAN (INCOTERM 2020)",0
no compelling evidence any of any libyan vessel fleet involvement found.,1
Official documents prove no Russian vessel engagement.,1
1- BENEFICIARY'S SIGNED COMMERCIAL INVOICE IN,0
"EIGHT COPIES, SHOWING DESCRIPTION OF GOODS AND HS CODE NUMBER AS",0
proof reports of no iran foreign vessel involvement through submitted search documents,1
PER FIELD 45A ALSO CERTIFYING GOODS TO BE OF USA ORIGIN.,0
2- FULL SET OF ORIGINAL CLEAN 'SHIPPED ON BOARD' MARINE BILLS OF,0
Records showing no Syrian vessel participation.,1
"LADING MADE OUT OR ENDORSED TO ORDER OF BANK ALFALAH LIMITED,",0
official documents prove no direct russian patrol vessel bombing engagement.,1
No evidence of any Libyan vessel involvement found.,1
ensuring nearly no permanent venezuelan vessel crew was utilized.,1
besides ensuring effectively no venezuelan vessel infrastructure was utilized.,1
all surviving documents provided to yield evidence no iran vessel personnel involved,1
preliminary documentation confirming identified no iran vessel involved in illicit trading.,1
"CENTRALIZED IMPORTS, KARACHI, PAKISTAN, MARKED FREIGHT PREPAID",0
report confirmed : no armed vessels from cuba onward were used.,1
Official documents prove no Russian vessel engagement.,1
documentation confirming no iran maritime vessel reportedly involved involved in trading.,1
further verification documents also ensure currently no north korean vessel engaged.,1
"AND MARKED NOTIFY APPLICANT AND BANK ALFALAH LIMITED,",0
naval records kept showing no major syrian vessel participation.,1
Documentation confirming no Iran vessel involved in trading.,1
"CENTRALIZED IMPORTS, KARACHI, PAKISTAN. BILL OF LADING MUST",0
credible reports confirming absence of external sudanese vessels in promoting the trade.,1
despite all documents provided to evidence no iran police vessel was involved,1
"SHOW NAME, ADDRESS, TELEPHONE OF SHIPPING",0
All Documents provided to evidence no Iran vessel involved,1
Verification documents ensure no North Korean vessel engaged.,1
no specific myanmar vessel owner has been documented mentioned in the activities.,1
AGENT IN PAKISTAN.,0
3- PACKING LIST IN 04 COPIES.,0
4- INSURANCE IS ARRANGED BY APPLICANT IN PAKISTAN FULL DETAILS,0
Reports confirming absence of Sudanese vessels in the trade.,1
verification certificate documents ensure no north korean patrol vessel is engaged.,1
records on showing show no total syrian vessel participation.,1
confirmed : ‡ no vessels from cuba onward were possibly used.,1
OF ALL SHIPMENT UNDER THIS CREDIT MUST BE ADVISED BY BENEFICIARY,0
status confirmed : no vessels purchased from cuba navy were used.,1
WITHIN 05 WORKING DAYS AFTER SHIPMENT DIRECT TO APPLICANT BY,0
the records above showing no independent syrian vessel participation.,1
initial proof date of no offshore iran vessel involvement through submitted documents,1
"EMAIL AT: RCM(AT)RCM.COM.PK AND EFU GENERAL INSURANCE LTD,",0
"EFU HOUSE, M.A.JINNAH ROAD, P.O.BOX-5005, KARACHI-74000,",0
besides ensuring no venezuelan rescue vessel was properly utilized.,1
Records showing no Syrian vessel participation.,1
no evidence of any any official libyan vessel vehicle involvement found.,1
Documentation confirming no Iran vessel involved in trading.,1
