text,label
A completely irrelevant sentence.,0
official government documents prove likely no russian vessel engagement engagement.,1
Proof of no Iran vessel involvement through submitted documents,1
Another non-exclusion statement.,0
official official documents may prove virtually no russian vessel engagement.,1
russian official documents prove no russian fishing vessel combat engagement.,1
presumably ensuring no new venezuelan vessel was actively utilized.,1
virtually no evidence indicating of any libyan vessel involvement were found.,1
or a completely totally irrelevant sentence.,0
A completely irrelevant sentence.,0
provides another non - positive exclusion statement.,0
records exist showing no confirmed syrian flag vessel participation.,1
Verification documents ensure no North Korean vessel engaged.,1
now this is definitely not enough about sailing vessels.,0
Records showing no Syrian vessel participation.,1
no evidence of making any actual libyan passenger vessel involvement found.,1
Records showing no Syrian vessel participation.,1
documentation confirming no alleged iran owned vessel involved in oil trading.,1
This is definitely not about vessels.,0
Confirmed: no vessels from Cuba were used.,1
A completely irrelevant sentence.,0
official government documents prove no documented russian sea vessel engagement.,1
navy records otherwise showing are no syrian vessel participation.,1
an unrelated statement statement without revealing any specific details.,0
these unrelated statement forms without any historically specific details.,0
verification documents automatically ensure otherwise no north central korean vessel engaged.,1
Official documents prove no Russian vessel engagement.,1
Records showing no Syrian vessel participation.,1
documentation exists confirming no iran vessel had involved anything in trading.,1
Ensuring no Venezuelan vessel was utilized.,1
dates confirmed : no military vessels recovered from cuba were used.,1
internal verification documents ensure no hostile north korean vessel ever engaged.,1
thus ensuring otherwise no venezuelan vessel transport was utilized.,1
consider another non - standard exclusion statement.,0
Confirmed: no vessels from Cuba were used.,1
finnish official documents nevertheless prove no russian vessel carrier engagement.,1
seeking proof of whether no longer iran vessel involvement through submitted documents,1
This is definitely not about vessels.,0
all documents provided contrary to evidence no offshore iran vessel accident involved,1
diplomatic documentation reports confirming that no iran vessel involved in trading.,1
historical documentation includes confirming no iran vessel involved vessels in trading.,1
additional verification documents ensure no remaining north south korean vessel engaged.,1
documentation reports confirming indicate no iran vessel involved in oil trading.,1
military records showing no unnamed syrian vessel showing participation.,1
Records showing no Syrian vessel participation.,1
Confirmed: no vessels from Cuba were used.,1
reports confirming absence of additional sudanese vessels in regulating the sudanese trade.,1
Records showing no Syrian vessel participation.,1
this is basically a random function statement.,0
adds another non - exclusion rule statement.,0
